confidence,entry_id,filename,input_type,metadata,prediction,session_id,timestamp
0.8803424605563855,40d5554c-36bd-480c-998b-74c64d8b03de,images/40d5554c-36bd-480c-998b-74c64d8b03de.jpg,image,"{'sequence': 19, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268014.194586
0.2,136b1efa-b69a-4244-9144-aa648821b0aa,images/136b1efa-b69a-4244-9144-aa648821b0aa.jpg,image,"{'sequence': 15, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.668329
0.8662957884408731,bcee618d-67ec-45a4-8c33-5ed1e5367f23,images/bcee618d-67ec-45a4-8c33-5ed1e5367f23.jpg,image,"{'sequence': 0, 'source': 'camera_1'}",cat,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268011.6573148
0.9238692580553994,98b08969-6de0-461f-ba6f-2fcd09f0fac7,images/98b08969-6de0-461f-ba6f-2fcd09f0fac7.jpg,image,"{'sequence': 8, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.737393
0.7679047597854463,603b48b2-761c-4d84-bc7e-a16ce01bbfc8,images/603b48b2-761c-4d84-bc7e-a16ce01bbfc8.jpg,image,"{'sequence': 3, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.0532186
0.8149871163933231,2b6ae984-1028-41a8-bcee-d130003297b4,images/2b6ae984-1028-41a8-bcee-d130003297b4.jpg,image,"{'sequence': 4, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.1946905
0.7394688638038075,631535e9-29eb-4da8-9912-9744b86231ad,images/631535e9-29eb-4da8-9912-9744b86231ad.jpg,image,"{'sequence': 6, 'source': 'camera_1'}",cat,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.460881
0.969491155183807,c318d382-d3bc-411b-85ca-a5df26a44a1a,images/c318d382-d3bc-411b-85ca-a5df26a44a1a.jpg,image,"{'sequence': 17, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.9311142
0.7023353745001933,6496c1e0-4a59-44d4-8b58-3194fe1bf214,images/6496c1e0-4a59-44d4-8b58-3194fe1bf214.jpg,image,"{'sequence': 11, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.1537857
0.7973072672897069,9a3cacd3-17d3-4042-995e-92ba77bf3f0f,images/9a3cacd3-17d3-4042-995e-92ba77bf3f0f.jpg,image,"{'sequence': 18, 'source': 'camera_1'}",cat,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268014.0709178
0.7627318447523824,47945322-dadf-4229-874c-8570034148a1,images/47945322-dadf-4229-874c-8570034148a1.jpg,image,"{'sequence': 13, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.4206698
0.7163881132981866,d4928f06-2432-44d4-93bb-2678e1b3bccc,images/d4928f06-2432-44d4-93bb-2678e1b3bccc.jpg,image,"{'sequence': 9, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.8688385
0.9668040878079005,27bf6d4f-daf6-4a43-aaf2-fc631e46ddd1,images/27bf6d4f-daf6-4a43-aaf2-fc631e46ddd1.jpg,image,"{'sequence': 7, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.5800498
0.9825041275863069,8df6df27-8a64-4785-9acf-8be567ad3348,images/8df6df27-8a64-4785-9acf-8be567ad3348.jpg,image,"{'sequence': 5, 'source': 'camera_1'}",cat,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268012.3228426
0.9668281414109839,75ab10a6-010d-41dc-98d2-2707879153e8,images/75ab10a6-010d-41dc-98d2-2707879153e8.jpg,image,"{'sequence': 16, 'source': 'camera_1'}",cat,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.791838
0.8905360530888228,83fa6e6a-efc0-46a9-baf0-33bbc46f55aa,images/83fa6e6a-efc0-46a9-baf0-33bbc46f55aa.jpg,image,"{'sequence': 14, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.5451643
0.8679544816172645,c3c2280e-07f0-49d8-ba8e-0b12bd9d8760,images/c3c2280e-07f0-49d8-ba8e-0b12bd9d8760.jpg,image,"{'sequence': 1, 'source': 'camera_1'}",bird,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268011.7806842
0.8751227671436006,04fbebe3-a9f6-4971-bab4-a2d5274fc532,images/04fbebe3-a9f6-4971-bab4-a2d5274fc532.jpg,image,"{'sequence': 10, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.009976
0.7569733743402243,79064ef8-5c60-44fe-9bb2-c70b04698595,images/79064ef8-5c60-44fe-9bb2-c70b04698595.jpg,image,"{'sequence': 2, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268011.9305933
0.9098845142966364,7f872178-6942-4d14-90b3-60d63b992768,images/7f872178-6942-4d14-90b3-60d63b992768.jpg,image,"{'sequence': 12, 'source': 'camera_1'}",dog,639eb775-ae4a-41f9-b1d4-638b84024bf2,1744268013.2919512
