confidence,entry_id,filename,input_type,metadata,prediction,session_id,timestamp
0.8570683576464566,e650bd9b-32f7-41cf-ac82-2bebf4a67df9,images/e650bd9b-32f7-41cf-ac82-2bebf4a67df9.jpg,image,"{'sequence': 13, 'source': 'camera_1'}",cat,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.9199567
0.8673984953913358,5a565e59-c155-4b68-9af5-4caa9b493803,images/5a565e59-c155-4b68-9af5-4caa9b493803.jpg,image,"{'sequence': 10, 'source': 'camera_1'}",bird,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.493402
0.9386566962491899,b8afc3a5-aa70-4ed9-9497-fc1eb5373f46,images/b8afc3a5-aa70-4ed9-9497-fc1eb5373f46.jpg,image,"{'sequence': 8, 'source': 'camera_1'}",cat,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.2161312
0.9520335569296785,036d4f7e-9d8f-47b7-a8bd-89daad201f9f,images/036d4f7e-9d8f-47b7-a8bd-89daad201f9f.jpg,image,"{'sequence': 16, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202685.3135586
0.7734737453860667,4f2f777d-fba6-48c1-bad5-0f1fc63becb6,images/4f2f777d-fba6-48c1-bad5-0f1fc63becb6.jpg,image,"{'sequence': 3, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.5207293
0.9128618319756917,ede17087-d3b9-43ef-9232-927f0b06488f,images/ede17087-d3b9-43ef-9232-927f0b06488f.jpg,image,"{'sequence': 6, 'source': 'camera_1'}",bird,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.9497843
0.2,1dcc3ed6-f1e3-4112-9472-50b9cd175551,images/1dcc3ed6-f1e3-4112-9472-50b9cd175551.jpg,image,"{'sequence': 15, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202685.1923172
0.8385521911307126,0b90f63b-05de-464f-b428-1d9bcf424d0f,images/0b90f63b-05de-464f-b428-1d9bcf424d0f.jpg,image,"{'sequence': 7, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.0685837
0.7950575825044982,a33ddd53-fd97-4988-aba5-f6b13a9a502a,images/a33ddd53-fd97-4988-aba5-f6b13a9a502a.jpg,image,"{'sequence': 14, 'source': 'camera_1'}",cat,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202685.0527859
0.7857778674646777,607f3c0b-62a7-4a9e-8ef7-9a02c57d0330,images/607f3c0b-62a7-4a9e-8ef7-9a02c57d0330.jpg,image,"{'sequence': 11, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.6450412
0.8945034626533406,ccda6848-8bb2-4a18-b107-49a14602ebe6,images/ccda6848-8bb2-4a18-b107-49a14602ebe6.jpg,image,"{'sequence': 1, 'source': 'camera_1'}",bird,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.2346551
0.9794950971521118,000ec0c2-8672-492d-a17b-fc88c6360fb8,images/000ec0c2-8672-492d-a17b-fc88c6360fb8.jpg,image,"{'sequence': 19, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202685.7324288
0.8619799977801968,d91662c4-a61d-4280-825d-d95a27ae7cd6,images/d91662c4-a61d-4280-825d-d95a27ae7cd6.jpg,image,"{'sequence': 18, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202685.5933788
0.9028272292231081,9b699b32-2c65-4bbb-8078-c02bcac6d865,images/9b699b32-2c65-4bbb-8078-c02bcac6d865.jpg,image,"{'sequence': 5, 'source': 'camera_1'}",cat,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.7992399
0.7715956108790869,3e775002-23e6-4b29-9058-2f06a5a4ff69,images/3e775002-23e6-4b29-9058-2f06a5a4ff69.jpg,image,"{'sequence': 9, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.337418
0.7178557050890177,a6a639b4-c072-4b53-b5f0-d5176b73658b,images/a6a639b4-c072-4b53-b5f0-d5176b73658b.jpg,image,"{'sequence': 0, 'source': 'camera_1'}",bird,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.111799
0.8057407421082724,50c9b693-e6a5-4ee5-a701-e235f46baaf0,images/50c9b693-e6a5-4ee5-a701-e235f46baaf0.jpg,image,"{'sequence': 17, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202685.4400167
0.9534643136537522,a93b0054-79af-4c68-8a7c-c732426f139e,images/a93b0054-79af-4c68-8a7c-c732426f139e.jpg,image,"{'sequence': 12, 'source': 'camera_1'}",bird,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202684.7837741
0.9317885219693651,9b2021a1-f0ac-43be-94cf-f819e0ec3766,images/9b2021a1-f0ac-43be-94cf-f819e0ec3766.jpg,image,"{'sequence': 4, 'source': 'camera_1'}",dog,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.6642764
0.8191472951348734,b1e4c804-0092-47b8-b1a2-20d9067f6210,images/b1e4c804-0092-47b8-b1a2-20d9067f6210.jpg,image,"{'sequence': 2, 'source': 'camera_1'}",bird,e2d076f5-290c-4a42-b852-e4448dd814d8,1744202683.3668988
